x,y
0.0,4.828738793398878
0.01001001001001001,9.0247209231972
0.02002002002002002,7.626017056164044
0.03003003003003003,4.077500662253906
0.04004004004004004,5.962919616183047
0.050050050050050046,10.453023224344452
0.06006006006006006,2.3268216933940318
0.07007007007007007,6.3523849524978555
0.08008008008008008,9.772112757651307
0.09009009009009009,5.536789465740067
0.10010010010010009,5.9425279970561915
0.11011011011011011,7.140912392456548
0.12012012012012012,10.343139612608937
0.13013013013013014,6.112586397021088
0.14014014014014015,6.532456501128289
0.15015015015015015,6.581747899213416
0.16016016016016016,11.892340645931391
0.17017017017017017,11.884082688458083
0.18018018018018017,9.548648336298294
0.19019019019019018,8.342943368920283
0.20020020020020018,9.075337752393084
0.21021021021021022,10.612094686932227
0.22022022022022023,5.7889929238558775
0.23023023023023023,10.042348780254898
0.24024024024024024,5.212959385222696
0.2502502502502503,6.47524774584393
0.2602602602602603,9.594991172381384
0.2702702702702703,4.953449410358872
0.2802802802802803,7.560703400463509
0.2902902902902903,6.1473610791515
0.3003003003003003,7.389662159839707
0.3103103103103103,2.333752720009482
0.3203203203203203,4.417894751941267
0.3303303303303303,6.591236521795156
0.34034034034034033,9.875945884538186
0.35035035035035034,7.703779685470619
0.36036036036036034,8.086772912874702
0.37037037037037035,9.487556533315681
0.38038038038038036,6.382068455123036
0.39039039039039036,8.738425818785753
0.40040040040040037,6.59046816506997
0.41041041041041043,4.775892242990016
0.42042042042042044,7.479461673751059
0.43043043043043044,9.438903016101406
0.44044044044044045,8.998499423320924
0.45045045045045046,8.327690362393712
0.46046046046046046,13.166111913256833
0.47047047047047047,9.237235732028969
0.4804804804804805,10.398913453316133
0.4904904904904905,12.947758148467376
0.5005005005005005,5.913330855179003
0.5105105105105106,6.4539551111216245
0.5205205205205206,12.048986011807422
0.5305305305305306,6.995466121109466
0.5405405405405406,8.680988082228282
0.5505505505505506,10.790283590500348
0.5605605605605606,10.463094464268023
0.5705705705705706,12.22148407567393
0.5805805805805806,11.73303001580868
0.5905905905905906,10.910557111183245
0.6006006006006006,7.2563843733074185
0.6106106106106106,10.421557167418268
0.6206206206206206,9.490405850875595
0.6306306306306306,6.23936097201098
0.6406406406406406,11.756520014875626
0.6506506506506506,10.566425021109085
0.6606606606606606,9.072962143244176
0.6706706706706707,8.545827890043185
0.6806806806806807,6.645439752640467
0.6906906906906907,9.471120219189336
0.7007007007007007,10.03898034099339
0.7107107107107107,7.469822163645573
0.7207207207207207,11.48657026036122
0.7307307307307307,6.997786099226123
0.7407407407407407,4.976021522137338
0.7507507507507507,11.331706434037653
0.7607607607607607,8.475550206078067
0.7707707707707707,9.060253141686282
0.7807807807807807,7.667308896692235
0.7907907907907907,6.160446850937566
0.8008008008008007,11.91287715185084
0.8108108108108109,8.054694464738589
0.8208208208208209,12.784367438758341
0.8308308308308309,11.107108864913949
0.8408408408408409,8.893006229087602
0.8508508508508509,7.380747750298818
0.8608608608608609,8.117658609141667
0.8708708708708709,7.187566350422273
0.8808808808808809,13.816869361819013
0.8908908908908909,10.001555133132321
0.9009009009009009,12.003113787795966
0.9109109109109109,7.198028634712276
0.9209209209209209,10.12483302195677
0.9309309309309309,12.148516670409947
0.9409409409409409,9.15280129895679
0.950950950950951,11.915081770696336
0.960960960960961,7.713747058871348
0.970970970970971,7.185969823675744
0.980980980980981,10.701744167099214
0.990990990990991,9.214620103827867
1.001001001001001,11.287112381546667
1.011011011011011,6.077257169992135
1.021021021021021,11.4875923340041
1.031031031031031,15.289700947631722
1.0410410410410411,10.073871160260166
1.0510510510510511,10.221437410972833
1.0610610610610611,10.542282152460542
1.0710710710710711,6.489261791629639
1.0810810810810811,11.095536522623863
1.0910910910910911,7.0624537852413445
1.1011011011011012,9.447944107055696
1.1111111111111112,12.819072432540809
1.1211211211211212,8.89292945116321
1.1311311311311312,11.395891372528194
1.1411411411411412,12.448901531336166
1.1511511511511512,11.010935165645453
1.1611611611611612,7.741586543294268
1.1711711711711712,9.848562962810686
1.1811811811811812,14.462366228320116
1.1911911911911912,6.523482047578632
1.2012012012012012,10.052031575871254
1.2112112112112112,9.52941749065742
1.2212212212212212,10.905158389857942
1.2312312312312312,12.190124928068155
1.2412412412412412,13.941105659767832
1.2512512512512513,10.213288969735437
1.2612612612612613,12.408466443737424
1.2712712712712713,11.81329410354416
1.2812812812812813,11.792538439587444
1.2912912912912913,9.746026010820929
1.3013013013013013,8.909260966352104
1.3113113113113113,8.73384770869254
1.3213213213213213,9.451089545165718
1.3313313313313313,11.637367145726447
1.3413413413413413,12.545922810280683
1.3513513513513513,11.700991749767844
1.3613613613613613,9.986173891692603
1.3713713713713713,14.726054333979064
1.3813813813813813,14.181875391407225
1.3913913913913913,10.466173948673827
1.4014014014014013,9.557341392232873
1.4114114114114114,11.494664142550175
1.4214214214214214,13.79886155437297
1.4314314314314314,11.959824248802528
1.4414414414414414,12.437421734144413
1.4514514514514514,10.930194109803104
1.4614614614614614,12.296926174788846
1.4714714714714714,14.503503317326691
1.4814814814814814,10.965106881489023
1.4914914914914914,11.76108993949022
1.5015015015015014,12.01213745760376
1.5115115115115114,12.101985246076609
1.5215215215215214,8.74078681242211
1.5315315315315314,7.840857282846805
1.5415415415415414,9.585314482780946
1.5515515515515514,11.990539245457992
1.5615615615615615,12.792397016691108
1.5715715715715715,10.653365595167466
1.5815815815815815,14.499259710479357
1.5915915915915915,11.4884228261224
